tweet_id,favorites,retweets,user_followers,user_favourites,date_time
820446719150292993,0,2820,7600109,140839,2017-01-15 01:45:15
820314633777061888,3540,617,7600109,140839,2017-01-14 17:00:24
820078625395449857,21079,6859,7600109,140839,2017-01-14 01:22:35
820013781606658049,0,1291,7600109,140839,2017-01-13 21:04:55
819952236453363712,5648,1291,7600109,140839,2017-01-13 17:00:21
819924195358416896,13685,5275,7600109,140839,2017-01-13 15:08:56
819711362133872643,14314,3422,7600109,140839,2017-01-13 01:03:12
819588359383371776,10172,2146,7600109,140839,2017-01-12 16:54:26
819347104292290561,7681,1316,7600109,140839,2017-01-12 00:55:47
819238181065359361,2426,440,7600109,140839,2017-01-11 17:42:57
819227688460238848,24558,7308,7600109,140839,2017-01-11 17:01:16
819015337530290176,0,40070,7600109,140839,2017-01-11 02:57:27
819015331746349057,0,20660,7600109,140839,2017-01-11 02:57:26
819006400881917954,48043,20660,7600110,140839,2017-01-11 02:21:57
819004803107983360,91954,40070,7600110,140839,2017-01-11 02:15:36
818646164899774465,0,22785,7600110,140839,2017-01-10 02:30:30
818627210458333184,23616,8133,7600110,140839,2017-01-10 01:15:10
818614493328580609,10500,2820,7599493,140838,2017-01-10 00:24:38
818588835076603904,0,6704,7599493,140838,2017-01-09 22:42:41
818536468981415936,11606,2708,7600110,140839,2017-01-09 19:14:36
818307523543449600,0,8867,7600110,140839,2017-01-09 04:04:51
818259473185828864,11745,2497,7599493,140838,2017-01-09 00:53:55
818145370475810820,13087,2836,7600110,140839,2017-01-08 17:20:31
817908911860748288,5153,861,7600110,140839,2017-01-08 01:40:55
817827839487737858,55216,29672,7600110,140839,2017-01-07 20:18:46
817777686764523521,11390,2922,7600110,140839,2017-01-07 16:59:28
817536400337801217,12575,3316,7600110,140839,2017-01-07 01:00:41
817502432452313088,0,3704,7600110,140839,2017-01-06 22:45:43
817423860136083457,36436,16339,7600110,140839,2017-01-06 17:33:29
817415592588222464,5978,1051,7600110,140839,2017-01-06 17:00:38
817181837579653120,0,9290,7600110,140839,2017-01-06 01:31:47
817171292965273600,9297,2195,7600111,140839,2017-01-06 00:49:53
817120970343411712,12967,2865,7600111,140839,2017-01-05 21:29:55
817056546584727552,9137,1807,7600111,140839,2017-01-05 17:13:55
816829038950027264,0,5153,7600111,140839,2017-01-05 02:09:53
816816676327063552,10652,2223,7600111,140839,2017-01-05 01:20:46
816697700272001025,10446,2417,7600112,140839,2017-01-04 17:27:59
816450570814898180,32586,8867,7600112,140839,2017-01-04 01:05:59
816336735214911488,9161,2136,7600112,140839,2017-01-03 17:33:39
816091915477250048,9516,2359,7600112,140839,2017-01-03 01:20:49
816062466425819140,0,1137,7600112,140839,2017-01-02 23:23:48
816014286006976512,0,5814,7600112,140839,2017-01-02 20:12:21
815990720817401858,5331,1137,7600112,140839,2017-01-02 18:38:42
815966073409433600,23928,9290,7600112,140839,2017-01-02 17:00:46
815745968457060357,0,4519,7600112,140839,2017-01-02 02:26:09
815736392542261248,10498,2487,7600113,140839,2017-01-02 01:48:06
815639385530101762,8760,1797,7600113,140839,2017-01-01 19:22:38
815390420867969024,11048,4167,7600113,140839,2017-01-01 02:53:20
814986499976527872,8146,1416,7600113,140839,2016-12-31 00:08:17
814638523311648768,12022,2964,7600113,140839,2016-12-30 01:05:33
814578408554463233,0,6353,7600113,140839,2016-12-29 21:06:41
814530161257443328,9242,2033,7600113,140839,2016-12-29 17:54:58
814153002265309185,30711,9513,7600113,140839,2016-12-28 16:56:16
813944609378369540,0,3496,7600113,140839,2016-12-28 03:08:11
813910438903693312,9919,2061,7600113,140839,2016-12-28 00:52:25
813812741911748608,38788,15340,7600113,140839,2016-12-27 18:24:12
813800681631023104,8905,1922,7600113,140839,2016-12-27 17:36:16
813217897535406080,19944,7993,7600112,140839,2016-12-26 03:00:30
813202720496779264,9801,1969,7600112,140839,2016-12-26 02:00:11
813187593374461952,21170,4787,7600112,140839,2016-12-26 01:00:05
813172488309972993,9959,2095,7600112,140839,2016-12-26 00:00:03
813157409116065792,8284,2428,7600112,140839,2016-12-25 23:00:08
813142292504645637,8993,2579,7600112,140839,2016-12-25 22:00:04
813130366689148928,4771,486,7600112,140839,2016-12-25 21:12:41
813127251579564032,12662,3422,7600112,140839,2016-12-25 21:00:18
813112105746448384,11023,3020,7600112,140839,2016-12-25 20:00:07
813096984823349248,11245,3943,7600112,140839,2016-12-25 19:00:02
813081950185472002,10549,3033,7600112,140839,2016-12-25 18:00:17
813066809284972545,8503,2134,7600112,140839,2016-12-25 17:00:08
813051746834595840,22399,8037,7600112,140839,2016-12-25 16:00:16
812781120811126785,8097,2093,7600112,140839,2016-12-24 22:04:54
812709060537683968,7076,1567,7600112,140839,2016-12-24 17:18:34
812503143955202048,6491,1335,7600112,140839,2016-12-24 03:40:19
812466873996607488,8532,2109,7600112,140839,2016-12-24 01:16:12
812372279581671427,14636,4019,7600112,140839,2016-12-23 19:00:19
811985624773361665,7760,1541,7600113,140839,2016-12-22 17:23:53
811744202451197953,8068,1762,7600113,140839,2016-12-22 01:24:33
811647686436880384,5959,812,7600113,140839,2016-12-21 19:01:02
811627233043480576,13652,3423,7600113,140839,2016-12-21 17:39:46
811386762094317568,22353,7011,7600113,140839,2016-12-21 01:44:13
810984652412424192,5693,1570,7600113,140839,2016-12-19 23:06:23
810896069567610880,9673,1959,7600113,140839,2016-12-19 17:14:23
810657578271330305,11736,2904,7600113,140839,2016-12-19 01:26:42
810284430598270976,37883,12497,7600113,140839,2016-12-18 00:43:57
810254108431155201,15706,3675,7600113,140839,2016-12-17 22:43:27
809920764300447744,16570,4283,7600113,140839,2016-12-17 00:38:52
809808892968534016,0,5381,7600113,140839,2016-12-16 17:14:20
809448704142938112,7413,1611,7600112,140839,2016-12-15 17:23:04
809220051211603969,21318,6161,7600112,140839,2016-12-15 02:14:29
809084759137812480,14143,3846,7600112,140839,2016-12-14 17:16:53
808838249661788160,10809,3336,7600112,140839,2016-12-14 00:57:20
808733504066486276,8461,2383,7600112,140839,2016-12-13 18:01:07
808501579447930884,12062,2857,7600112,140839,2016-12-13 02:39:32
808344865868283904,45457,22785,7600112,140839,2016-12-12 16:16:49
808134635716833280,0,6538,7600112,140839,2016-12-12 02:21:26
808106460588765185,9343,2407,7600112,140839,2016-12-12 00:29:28
808001312164028416,13449,3877,7600112,140839,2016-12-11 17:31:39
807621403335917568,15587,4032,7600112,140839,2016-12-10 16:22:02
807106840509214720,127101,61006,7600112,140839,2016-12-09 06:17:20
807059379405148160,0,8041,7600112,140839,2016-12-09 03:08:45
807010152071229440,13964,4201,7600112,140839,2016-12-08 23:53:08
806629075125202948,80397,38241,7600112,140839,2016-12-07 22:38:52
806620845233815552,0,6062,7600112,140839,2016-12-07 22:06:10
806576416489959424,5186,2112,7599495,140838,2016-12-07 19:09:37
806542213899489280,10933,2597,7600112,140839,2016-12-07 16:53:43
806242860592926720,0,12816,7600112,140839,2016-12-06 21:04:11
806219024703037440,6870,1311,7600112,140839,2016-12-06 19:29:28
805958939288408065,0,5904,7600112,140839,2016-12-06 02:15:59
805932879469572096,8861,2097,7600112,140839,2016-12-06 00:32:26
805826884734976000,7048,2010,7599495,140838,2016-12-05 17:31:15
805823200554876929,0,8826,7600112,140839,2016-12-05 17:16:37
805520635690676224,6141,1805,7600112,140839,2016-12-04 21:14:20
805487436403003392,9389,2784,7600112,140839,2016-12-04 19:02:24
805207613751304193,8348,1872,7600112,140839,2016-12-04 00:30:29
804738756058218496,14694,4227,7600112,140839,2016-12-02 17:27:25
804475857670639616,6571,2209,7600113,140839,2016-12-02 00:02:45
804413760345620481,0,3539,7600113,140839,2016-12-01 19:56:00
804026241225523202,47776,17814,7600113,140839,2016-11-30 18:16:08
803773340896923648,10750,3045,7600113,140839,2016-11-30 01:31:12
803692223237865472,0,8171,7600113,140839,2016-11-29 20:08:52
803638050916102144,11762,4540,7600113,140839,2016-11-29 16:33:36
803380650405482500,8304,2038,7600113,140839,2016-11-28 23:30:47
803321560782307329,0,5842,7600113,140839,2016-11-28 19:35:59
803276597545603072,10739,2712,7600113,140839,2016-11-28 16:37:19
802952499103731712,9673,2206,7600113,140839,2016-11-27 19:09:28
802624713319034886,0,3214,7600113,140839,2016-11-26 21:26:58
802600418706604034,7620,1618,7600113,140839,2016-11-26 19:50:26
802572683846291456,9568,2748,7600113,140839,2016-11-26 18:00:13
802323869084381190,17393,6405,7599496,140838,2016-11-26 01:31:31
802265048156610565,7069,1497,7600113,140839,2016-11-25 21:37:47
802239329049477120,9720,2859,7600113,140839,2016-11-25 19:55:35
802185808107208704,0,292,7600113,140839,2016-11-25 16:22:55
801958328846974976,8263,1876,7600113,140839,2016-11-25 01:18:59
801854953262350336,1882,258,7600113,140839,2016-11-24 18:28:13
801538201127157760,8783,2257,7600113,140839,2016-11-23 21:29:33
801285448605831168,6487,917,7600113,140839,2016-11-23 04:45:12
801167903437357056,26259,6538,7600113,140839,2016-11-22 20:58:07
801127390143516673,0,4367,7600113,140839,2016-11-22 18:17:08
801115127852503040,8656,2294,7600113,140839,2016-11-22 17:28:25
800859414831898624,739,107,7600113,140839,2016-11-22 00:32:18
800855607700029440,0,1789,7600113,140839,2016-11-22 00:17:10
800751577355128832,11244,3045,7600113,140839,2016-11-21 17:23:47
800513324630806528,14078,3304,7600113,140839,2016-11-21 01:37:04
800459316964663297,10136,2374,7600113,140839,2016-11-20 22:02:27
800443802682937345,0,4744,7600113,140839,2016-11-20 21:00:48
800388270626521089,11944,3086,7600113,140839,2016-11-20 17:20:08
800188575492947969,0,4331,7600113,140839,2016-11-20 04:06:37
800141422401830912,16397,2820,7600113,140839,2016-11-20 00:59:15
800018252395122689,30428,14476,7600113,140839,2016-11-19 16:49:49
799774291445383169,0,5149,7600113,140839,2016-11-19 00:40:24
799757965289017345,9012,2376,7600113,140839,2016-11-18 23:35:32
799422933579902976,8622,2107,7600113,140839,2016-11-18 01:24:14
799308762079035393,0,6072,7600113,140839,2016-11-17 17:50:33
799297110730567681,10623,3044,7600113,140839,2016-11-17 17:04:16
799063482566066176,8671,2707,7600113,140839,2016-11-17 01:35:54
798933969379225600,14109,4920,7600113,140839,2016-11-16 17:01:16
798925684722855936,7979,1574,7600113,140839,2016-11-16 16:28:21
798705661114773508,0,7257,7600113,140839,2016-11-16 01:54:03
798701998996647937,0,8575,7600113,140839,2016-11-16 01:39:30
798697898615730177,0,7155,7600113,140839,2016-11-16 01:23:12
798694562394996736,0,5454,7600113,140839,2016-11-16 01:09:57
798686750113755136,0,2552,7600113,140839,2016-11-16 00:38:54
798682547630837760,0,5184,7600113,140839,2016-11-16 00:22:12
798673117451325440,0,6087,7600113,140839,2016-11-15 23:44:44
798665375516884993,0,4278,7600113,140839,2016-11-15 23:13:58
798644042770751489,0,2032,7600113,140839,2016-11-15 21:49:12
798628517273620480,0,2161,7600113,140839,2016-11-15 20:47:30
798585098161549313,0,6268,7600112,140839,2016-11-15 17:54:59
798576900688019456,0,6442,7600112,140839,2016-11-15 17:22:24
798340744599797760,0,3691,7600112,140839,2016-11-15 01:44:00
798209839306514432,11127,2813,7600112,140839,2016-11-14 17:03:50
797971864723324932,12485,3449,7600112,140839,2016-11-14 01:18:12
797545162159308800,15540,5339,7600112,140839,2016-11-12 21:02:38
797236660651966464,21411,7289,7600112,140839,2016-11-12 00:36:46
797165961484890113,248,29,7600112,140839,2016-11-11 19:55:50
796904159865868288,0,9757,7600112,140839,2016-11-11 02:35:32
796865951799083009,8230,2091,7600112,140839,2016-11-11 00:03:42
796759840936919040,12732,3358,7600112,140839,2016-11-10 17:02:03
796563435802726400,0,8020,7600112,140839,2016-11-10 04:01:37
796484825502875648,8121,1939,7600112,140839,2016-11-09 22:49:15
796387464403357696,11783,4581,7600112,140839,2016-11-09 16:22:22
796177847564038144,0,15749,7600112,140839,2016-11-09 02:29:25
796149749086875649,34680,15749,7600112,140839,2016-11-09 00:37:46
796125600683540480,5291,1960,7600112,140839,2016-11-08 23:01:49
796116448414461957,9743,2657,7600112,140839,2016-11-08 22:25:27
796080075804475393,9068,2549,7600112,140839,2016-11-08 20:00:55
796031486298386433,11574,4045,7600112,140839,2016-11-08 16:47:50
795464331001561088,53402,26208,7600112,140839,2016-11-07 03:14:10
795400264262053889,10827,3153,7600112,140839,2016-11-06 22:59:35
795076730285391872,17407,5972,7600112,140839,2016-11-06 01:33:58
794983741416415232,0,3699,7600112,140839,2016-11-05 19:24:28
794926597468000259,11028,2534,7600112,140839,2016-11-05 15:37:24
794355576146903043,0,11300,7600112,140839,2016-11-04 01:48:22
794332329137291264,10258,2914,7600112,140839,2016-11-04 00:15:59
794205286408003585,9857,3640,7600112,140839,2016-11-03 15:51:10
793962221541933056,18036,5381,7600112,140839,2016-11-02 23:45:19
793845145112371200,9866,2064,7600112,140839,2016-11-02 16:00:06
793614319594401792,0,3426,7600112,140839,2016-11-02 00:42:53
793601777308463104,8539,1799,7600112,140839,2016-11-01 23:53:02
793500921481273345,11469,2617,7600112,140839,2016-11-01 17:12:16
793286476301799424,26371,10120,7600112,140839,2016-11-01 03:00:09
793271401113350145,9270,2599,7600112,140839,2016-11-01 02:00:14
793256262322548741,21433,9170,7600112,140839,2016-11-01 01:00:05
793241302385262592,11265,3605,7600111,140839,2016-11-01 00:00:38
793226087023144960,10550,3144,7600111,140839,2016-10-31 23:00:11
793210959003287553,9575,3094,7600111,140839,2016-10-31 22:00:04
793195938047070209,16369,6184,7600111,140839,2016-10-31 21:00:23
793180763617361921,7421,2185,7600111,140839,2016-10-31 20:00:05
793165685325201412,10083,3057,7600112,140839,2016-10-31 19:00:10
793150605191548928,6617,1874,7600112,140839,2016-10-31 18:00:14
793135492858580992,6941,2742,7600112,140839,2016-10-31 17:00:11
793120401413079041,13612,4300,7600112,140839,2016-10-31 16:00:13
792913359805018113,15379,4415,7600112,140839,2016-10-31 02:17:31
792883833364439040,12127,4698,7600112,140839,2016-10-31 00:20:11
792773781206999040,7871,1848,7600112,140839,2016-10-30 17:02:53
792394556390137856,14421,4706,7600112,140839,2016-10-29 15:55:58
792050063153438720,7697,1979,7600112,140839,2016-10-28 17:07:05
791821351946420224,0,23096,7600112,140839,2016-10-28 01:58:16
791784077045166082,0,10585,7600112,140839,2016-10-27 23:30:09
791780927877898241,0,4185,7600112,140839,2016-10-27 23:17:38
791774931465953280,48410,24413,7600112,140839,2016-10-27 22:53:48
791672322847637504,12608,3426,7600112,140839,2016-10-27 16:06:04
791406955684368384,14061,4519,7600112,140839,2016-10-26 22:31:36
791312159183634433,9419,2795,7600113,140839,2016-10-26 16:14:55
791026214425268224,0,4521,7600113,140839,2016-10-25 21:18:40
790987426131050500,10600,2349,7600113,140839,2016-10-25 18:44:32
790946055508652032,17797,5153,7600113,140839,2016-10-25 16:00:09
790723298204217344,0,2546,7600113,140839,2016-10-25 01:14:59
790698755171364864,8777,2095,7600113,140839,2016-10-24 23:37:28
790581949425475584,22154,7891,7600113,140839,2016-10-24 15:53:19
790337589677002753,8373,2052,7600113,140839,2016-10-23 23:42:19
790277117346975746,13436,3496,7600113,140839,2016-10-23 19:42:02
790227638568808452,0,3926,7600113,140839,2016-10-23 16:25:25
789986466051088384,9909,2546,7600113,140839,2016-10-23 00:27:05
789960241177853952,0,4550,7600113,140839,2016-10-22 22:42:52
789903600034189313,11136,4528,7600114,140839,2016-10-22 18:57:48
789628658055020548,8049,1957,7600114,140839,2016-10-22 00:45:17
789599242079838210,7242,2126,7600113,140839,2016-10-21 22:48:24
789530877013393408,12605,3699,7600113,140839,2016-10-21 18:16:44
789314372632018944,9228,2526,7600113,140839,2016-10-21 03:56:25
789280767834746880,0,5425,7600113,140839,2016-10-21 01:42:53
789268448748703744,9763,2827,7600113,140839,2016-10-21 00:53:56
789137962068021249,10391,3067,7600113,140839,2016-10-20 16:15:26
788908386943430656,29358,13587,7600113,140839,2016-10-20 01:03:11
788765914992902144,29384,11300,7600114,140839,2016-10-19 15:37:03
788552643979468800,0,7908,7600114,140839,2016-10-19 01:29:35
788412144018661376,16705,5813,7600114,140839,2016-10-18 16:11:17
788178268662984705,7745,2322,7600114,140839,2016-10-18 00:41:57
788150585577050112,6589,1430,7600114,140839,2016-10-17 22:51:57
788070120937619456,0,3753,7600114,140839,2016-10-17 17:32:13
788039637453406209,6575,1452,7600114,140839,2016-10-17 15:31:05
787810552592695296,9293,3354,7600114,140839,2016-10-17 00:20:47
787717603741622272,10935,3050,7600114,140839,2016-10-16 18:11:26
787397959788929025,11614,3109,7600114,140839,2016-10-15 21:01:17
787322443945877504,8344,1913,7600114,140839,2016-10-15 16:01:13
787111942498508800,0,7366,7600114,140839,2016-10-15 02:04:45
786963064373534720,28463,8755,7600114,140839,2016-10-14 16:13:10
786729988674449408,0,2649,7600114,140839,2016-10-14 00:47:00
786709082849828864,19461,6674,7600114,140839,2016-10-13 23:23:56
786664955043049472,11397,2808,7600114,140839,2016-10-13 20:28:35
786595970293370880,10078,3397,7600114,140839,2016-10-13 15:54:28
786363235746385920,11673,3842,7600114,140839,2016-10-13 00:29:39
786286427768250368,8522,3137,7600114,140839,2016-10-12 19:24:27
786233965241827333,16380,5236,7600114,140839,2016-10-12 15:55:59
786051337297522688,1541,169,7600114,140839,2016-10-12 03:50:17
786036967502913536,0,7751,7600114,140839,2016-10-12 02:53:11
785927819176054784,12149,3468,7600114,140839,2016-10-11 19:39:28
785872687017132033,7145,2001,7600114,140839,2016-10-11 16:00:24
785639753186217984,8349,2429,7600114,140839,2016-10-11 00:34:48
785533386513321988,9741,2192,7600114,140839,2016-10-10 17:32:08
785515384317313025,6516,1375,7600114,140839,2016-10-10 16:20:36
785264754247995392,7762,1791,7600113,140839,2016-10-09 23:44:41
785170936622350336,12933,5328,7600113,140839,2016-10-09 17:31:53
784826020293709826,10837,3539,7600113,140839,2016-10-08 18:41:19
784517518371221505,9578,2777,7600113,140839,2016-10-07 22:15:26
784431430411685888,6082,1403,7600113,140839,2016-10-07 16:33:21
784183165795655680,21503,8826,7600113,140839,2016-10-07 00:06:50
784057939640352768,31952,12201,7600113,140839,2016-10-06 15:49:14
783839966405230592,32120,11821,7600113,140839,2016-10-06 01:23:05
783821107061198850,7855,2142,7600113,140839,2016-10-06 00:08:09
783695101801398276,11167,3527,7600113,140839,2016-10-05 15:47:27
783466772167098368,9025,2465,7600113,140839,2016-10-05 00:40:09
783391753726550016,18016,6023,7600113,140839,2016-10-04 19:42:03
783347506784731136,0,6133,7600113,140839,2016-10-04 16:46:14
783334639985389568,31225,12816,7600113,140839,2016-10-04 15:55:06
783085703974514689,8688,2430,7600113,140839,2016-10-03 23:25:55
782969140009107456,25761,8041,7600113,140839,2016-10-03 15:42:44
782747134529531904,7973,1523,7600113,140839,2016-10-03 01:00:34
782722598790725632,18465,5904,7600113,140839,2016-10-02 23:23:04
782598640137187329,8300,2047,7600113,140839,2016-10-02 15:10:30
782305867769217024,17799,6097,7600113,140839,2016-10-01 19:47:08
782021823840026624,0,6829,7600113,140839,2016-10-01 00:58:26
781955203444699136,11869,3678,7600114,140839,2016-09-30 20:33:43
781661882474196992,11148,2962,7599497,140838,2016-09-30 01:08:10
781655249211752448,4272,1227,7600114,140839,2016-09-30 00:41:48
781524693396357120,22150,6062,7600114,140839,2016-09-29 16:03:01
781308096455073793,7599,2784,7600115,140839,2016-09-29 01:42:20
781251288990355457,9007,2293,7600115,140839,2016-09-28 21:56:36
781163403222056960,10419,2988,7600115,140839,2016-09-28 16:07:23
780931614150983680,23104,8020,7600115,140839,2016-09-28 00:46:20
780858289093574656,7678,2185,7600115,140839,2016-09-27 19:54:58
780800785462489090,5873,1415,7600115,140839,2016-09-27 16:06:28
780601303617732608,12896,3637,7600115,140839,2016-09-27 02:53:48
780543529827336192,6728,1894,7600115,140839,2016-09-26 23:04:13
780496263422808064,0,4057,7600116,140839,2016-09-26 19:56:24
780476555013349377,0,127,7600116,140839,2016-09-26 18:38:05
780459368902959104,5641,1168,7600116,140839,2016-09-26 17:29:48
780192070812196864,9285,2441,7600116,140839,2016-09-25 23:47:39
780092040432480260,0,2512,7600116,140839,2016-09-25 17:10:10
780074436359819264,13066,5450,7600116,140839,2016-09-25 16:00:13
779834332596887552,20256,7751,7600116,140839,2016-09-25 00:06:08
779377524342161408,9404,3398,7600116,140839,2016-09-23 17:50:56
779124354206535695,0,20109,7600116,140839,2016-09-23 01:04:56
779123168116150273,12587,3975,7600116,140839,2016-09-23 01:00:13
779056095788752897,15776,4941,7600116,140839,2016-09-22 20:33:42
778990705243029504,21345,7931,7600116,140839,2016-09-22 16:13:51
778774459159379968,0,10890,7600116,140839,2016-09-22 01:54:34
778764940568104960,914,401,7600116,140839,2016-09-22 01:16:45
778748913645780993,7358,1449,7600116,140839,2016-09-22 00:13:04
778650543019483137,6150,1626,7600116,140839,2016-09-21 17:42:10
778624900596654080,4951,1100,7600116,140839,2016-09-21 16:00:17
778408200802557953,14555,4746,7600116,140839,2016-09-21 01:39:11
778396591732486144,0,13364,7600116,140839,2016-09-21 00:53:04
778383385161035776,6219,1206,7600116,140839,2016-09-21 00:00:35
778286810187399168,11083,3601,7600116,140839,2016-09-20 17:36:50
778039087836069888,9023,2873,7600116,140839,2016-09-20 01:12:28
778027034220126208,6983,1767,7600116,140839,2016-09-20 00:24:34
777953400541634568,0,3846,7600116,140839,2016-09-19 19:31:59
777885040357281792,6772,1789,7600116,140839,2016-09-19 15:00:20
777684233540206592,11966,3214,7600116,140839,2016-09-19 01:42:24
777641927919427584,0,4634,7600116,140839,2016-09-18 22:54:18
777621514455814149,9347,2716,7600116,140839,2016-09-18 21:33:11
777189768882946048,15260,4723,7600116,140839,2016-09-17 16:57:35
776819012571455488,0,15002,7600116,140839,2016-09-16 16:24:19
776813020089548800,5196,1319,7600116,140839,2016-09-16 16:00:31
776477788987613185,9424,3047,7600116,140839,2016-09-15 17:48:25
776249906839351296,0,9967,7600116,140839,2016-09-15 02:42:54
776218204058357768,31976,17399,7600116,140839,2016-09-15 00:36:55
776201521193218049,10218,2747,7600117,140839,2016-09-14 23:30:38
776113305656188928,12516,4744,7600117,140839,2016-09-14 17:40:06
776088319444877312,1947,166,7600117,140839,2016-09-14 16:00:49
775898661951791106,0,17899,7600117,140839,2016-09-14 03:27:11
775842724423557120,12479,2916,7600117,140839,2016-09-13 23:44:54
775733305207554048,14751,4367,7600117,140839,2016-09-13 16:30:07
775729183532220416,13754,4977,7600117,140839,2016-09-13 16:13:44
775364825476165632,7907,3235,7600117,140839,2016-09-12 16:05:54
775350846108426240,10798,4249,7600116,140839,2016-09-12 15:10:21
775085132600442880,16546,5149,7600116,140839,2016-09-11 21:34:30
774757898236878852,9098,1927,7600116,140839,2016-09-10 23:54:11
774639387460112384,7143,1887,7600116,140839,2016-09-10 16:03:16
774314403806253056,23165,6072,7600116,140839,2016-09-09 18:31:54
773985732834758656,11421,4221,7600116,140839,2016-09-08 20:45:53
773922284943896577,6802,1881,7600115,140839,2016-09-08 16:33:46
773704687002451968,7021,1774,7600115,140839,2016-09-08 02:09:06
773670353721753600,5657,1408,7600115,140839,2016-09-07 23:52:41
773547596996571136,23483,6704,7600115,140839,2016-09-07 15:44:53
773336787167145985,0,5538,7600115,140839,2016-09-07 01:47:12
773308824254029826,24717,8124,7600115,140839,2016-09-06 23:56:05
773247561583001600,10020,3491,7600116,140839,2016-09-06 19:52:39
773191612633579521,10617,4469,7600117,140839,2016-09-06 16:10:20
772877495989305348,9114,4211,7600117,140839,2016-09-05 19:22:09
772826264096874500,8493,2532,7600117,140839,2016-09-05 15:58:34
772615324260794368,0,3672,7600117,140839,2016-09-05 02:00:22
772581559778025472,6882,1837,7600117,140839,2016-09-04 23:46:12
772193107915964416,6389,1502,7600117,140839,2016-09-03 22:02:38
772152991789019136,4020,1215,7600117,140839,2016-09-03 19:23:13
772117678702071809,3992,798,7600117,140839,2016-09-03 17:02:54
772114945936949249,2886,512,7600117,140839,2016-09-03 16:52:02
772102971039580160,4253,1006,7600117,140839,2016-09-03 16:04:27
771908950375665664,6986,2054,7600117,140839,2016-09-03 03:13:29
771770456517009408,12749,3691,7600117,140839,2016-09-02 18:03:10
771500966810099713,8796,2851,7600117,140839,2016-09-02 00:12:18
771380798096281600,11169,5538,7600117,140839,2016-09-01 16:14:48
771171053431250945,0,8212,7600117,140839,2016-09-01 02:21:21
771136648247640064,9753,3188,7600117,140839,2016-09-01 00:04:38
771102124360998913,6628,1559,7600117,140839,2016-08-31 21:47:27
771014301343748096,7302,1803,7600118,140839,2016-08-31 15:58:28
771004394259247104,0,239,7600118,140839,2016-08-31 15:19:06
770787852854652928,5266,1322,7600118,140839,2016-08-31 00:58:39
770772759874076672,5511,1531,7600118,140839,2016-08-30 23:58:40
770655142660169732,7777,1890,7600118,140839,2016-08-30 16:11:18
770414278348247044,6683,2240,7600118,140839,2016-08-30 00:14:12
770293558247038976,6631,1615,7600118,140839,2016-08-29 16:14:30
770093767776997377,0,3298,7600118,140839,2016-08-29 03:00:36
770069151037685760,8058,2495,7600118,140839,2016-08-29 01:22:47
769940425801170949,33411,10477,7600118,140839,2016-08-28 16:51:16
769695466921623552,6781,1798,7600118,140839,2016-08-28 00:37:54
769335591808995329,0,8351,7600119,140839,2016-08-27 00:47:53
769212283578875904,5728,1862,7600119,140839,2016-08-26 16:37:54
768970937022709760,15308,7099,7600119,140839,2016-08-26 00:38:52
768909767477751808,0,2928,7600119,140839,2016-08-25 20:35:48
768855141948723200,4448,962,7600119,140839,2016-08-25 16:58:45
768609597686943744,4367,1316,7600119,140839,2016-08-25 00:43:02
768596291618299904,5330,1383,7600119,140839,2016-08-24 23:50:10
768554158521745409,0,6315,7600119,140839,2016-08-24 21:02:45
768473857036525572,14478,3713,7600119,140839,2016-08-24 15:43:39
768193404517830656,11576,3846,7600119,140839,2016-08-23 21:09:14
767884188863397888,5044,1522,7600119,140839,2016-08-23 00:40:31
767754930266464257,17006,5842,7600119,140839,2016-08-22 16:06:54
767500508068192258,7941,2529,7600119,140839,2016-08-21 23:15:55
767191397493538821,13020,4132,7600119,140839,2016-08-21 02:47:37
767122157629476866,10747,3091,7600119,140839,2016-08-20 22:12:29
766864461642756096,0,6133,7600119,140839,2016-08-20 05:08:29
766793450729734144,5386,1469,7600119,140839,2016-08-20 00:26:19
766714921925144576,2764,419,7600119,140839,2016-08-19 19:14:16
766693177336135680,4278,856,7600119,140839,2016-08-19 17:47:52
766423258543644672,6392,1732,7600119,140839,2016-08-18 23:55:18
766313316352462849,7188,2039,7600119,140839,2016-08-18 16:38:26
766078092750233600,0,2820,7600119,140839,2016-08-18 01:03:45
766069199026450432,4540,934,7600119,140839,2016-08-18 00:28:24
766008592277377025,3974,536,7600119,140839,2016-08-17 20:27:34
765719909049503744,7686,2331,7600119,140839,2016-08-17 01:20:27
765669560888528897,5513,1322,7600119,140839,2016-08-16 22:00:23
765395769549590528,28043,3676,7600119,140839,2016-08-16 03:52:26
765371061932261376,7525,2337,7600119,140839,2016-08-16 02:14:15
765222098633691136,12321,3672,7600119,140839,2016-08-15 16:22:20
764857477905154048,6823,1918,7600119,140839,2016-08-14 16:13:27
764259802650378240,6425,1642,7600119,140839,2016-08-13 00:38:30
763956972077010945,786,59,7600119,140839,2016-08-12 04:35:10
763837565564780549,13363,4521,7600119,140839,2016-08-11 20:40:41
763183847194451968,5732,1594,7600119,140839,2016-08-10 01:23:03
763167063695355904,0,3264,7600119,140839,2016-08-10 00:16:21
763103485927849985,7805,2469,7600119,140839,2016-08-09 20:03:43
762699858130116608,12890,3926,7600120,140839,2016-08-08 17:19:51
762471784394268675,11955,7009,7600120,140839,2016-08-08 02:13:34
762464539388485633,10929,4550,7600120,140839,2016-08-08 01:44:46
